DEPTH,CKH,CPOR,DT,GR,DT4P,DT4S,DTC,DTCO,DTSM,DTST,NPHI,PHIE,RHOB,PSW,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
5817.3,-999.25,-999.25,73.352,61.32,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.408,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5817.8,-999.25,-999.25,73.296,63.281,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.395,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5818.3,-999.25,-999.25,73.178,58.096,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5818.8,-999.25,-999.25,73.151,60.571,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5819.3,-999.25,-999.25,73.009,56.682,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.403,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5819.8,-999.25,-999.25,72.65,61.151,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.404,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5820.3,-999.25,-999.25,71.954,62.565,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.412,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5820.8,-999.25,-999.25,71.193,66.162,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.421,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5821.3,-999.25,-999.25,70.953,62.047,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5821.8,-999.25,-999.25,70.657,61.105,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.439,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5822.3,-999.25,-999.25,71.032,56.088,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5822.8,-999.25,-999.25,71.542,59.388,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.433,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5823.3,-999.25,-999.25,71.667,61.98,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5823.8,-999.25,-999.25,72.496,65.874,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.443,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5824.3,-999.25,-999.25,72.773,67.298,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.439,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5824.8,-999.25,-999.25,73.626,67.642,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.422,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5825.3,-999.25,-999.25,74.097,67.642,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.405,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5825.8,-999.25,-999.25,73.826,67.03,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.406,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5826.3,-999.25,-999.25,74.253,65.102,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.415,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5826.8,-999.25,-999.25,73.477,65.881,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.422,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5827.3,-999.25,-999.25,73.257,69.193,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.436,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5827.8,-999.25,-999.25,73.484,71.367,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.444,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5828.3,-999.25,-999.25,73.424,73.062,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.427,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5828.8,-999.25,-999.25,73.487,72.248,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.421,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5829.3,-999.25,-999.25,73.964,68.608,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.424,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5829.8,-999.25,-999.25,74.23,67.312,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.425,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5830.3,-999.25,-999.25,73.811,64.6,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.424,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5830.8,-999.25,-999.25,73.498,67.279,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.417,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5831.3,-999.25,-999.25,72.698,66.326,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.433,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5831.8,-999.25,-999.25,71.316,65.374,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.433,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5832.3,-999.25,-999.25,70.891,65.638,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.445,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5832.8,-999.25,-999.25,71.08,65.992,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5833.3,-999.25,-999.25,72.106,67.288,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.449,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5833.8,-999.25,-999.25,73.709,73.052,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.434,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5834.3,-999.25,-999.25,73.302,76.126,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.432,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5834.8,-999.25,-999.25,73.049,77.658,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.434,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5835.3,-999.25,-999.25,72.495,70.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.451,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5835.8,-999.25,-999.25,72.744,67.671,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.449,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5836.3,-999.25,-999.25,71.629,69.085,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.443,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5836.8,-999.25,-999.25,71.795,71.166,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.443,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5837.3,-999.25,-999.25,71.942,71.53,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.448,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5837.8,-999.25,-999.25,70.953,69.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.446,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5838.3,-999.25,-999.25,71.497,67.671,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.436,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5838.8,-999.25,-999.25,71.897,63.625,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.427,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5839.3,-999.25,-999.25,71.94,61.366,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.414,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5839.8,-999.25,-999.25,72.167,60.188,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.407,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5840.3,-999.25,-999.25,72.323,61.396,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.411,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5840.8,-999.25,-999.25,71.968,56.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.416,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5841.3,-999.25,-999.25,71.888,56.91,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.431,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5841.8,-999.25,-999.25,71.826,55.96,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.444,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5842.3,-999.25,-999.25,72.298,57.617,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.445,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5842.8,-999.25,-999.25,72.196,55.26,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.446,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5843.3,-999.25,-999.25,72.577,57.571,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.439,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5843.8,-999.25,-999.25,72.726,58.506,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5844.3,-999.25,-999.25,72.295,61.452,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.441,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5844.8,-999.25,-999.25,72.191,64.098,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.431,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5845.3,-999.25,-999.25,71.853,68.349,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.437,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5845.8,-999.25,-999.25,70.637,68.34,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5846.3,-999.25,-999.25,71.012,63.904,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.454,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5846.8,-999.25,-999.25,70.571,62.372,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.456,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5847.3,-999.25,-999.25,69.586,62.734,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.445,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5847.8,-999.25,-999.25,70.435,65.874,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.446,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5848.3,-999.25,-999.25,70.002,66.345,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.444,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5848.8,-999.25,-999.25,70.787,66.817,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.444,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5849.3,-999.25,-999.25,70.908,66.673,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.447,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5849.8,-999.25,-999.25,70.847,67.734,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.434,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5850.3,-999.25,-999.25,71.349,68.559,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.418,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5850.8,-999.25,-999.25,71.184,68.466,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.411,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5851.3,-999.25,-999.25,72.079,69.998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.414,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5851.8,-999.25,-999.25,71.947,71.177,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.417,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5852.3,-999.25,-999.25,72.138,70.941,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.424,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5852.8,-999.25,-999.25,72.051,67.642,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.423,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5853.3,-999.25,-999.25,71.348,67.759,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.429,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5853.8,-999.25,-999.25,71.407,67.317,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.431,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5854.3,-999.25,-999.25,71.02,68.839,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.444,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5854.8,-999.25,-999.25,71.608,68.856,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.446,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5855.3,-999.25,-999.25,72.593,70.358,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.45,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5855.8,-999.25,-999.25,72.963,72.607,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.439,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5856.3,-999.25,-999.25,72.608,75.29,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5856.8,-999.25,-999.25,71.686,73.522,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.451,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5857.3,-999.25,-999.25,71.72,67.866,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.466,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5857.8,-999.25,-999.25,71.182,65.629,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.463,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5858.3,-999.25,-999.25,71.872,64.324,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.463,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5858.8,-999.25,-999.25,72.48,68.095,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.445,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5859.3,-999.25,-999.25,72.345,65.285,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.427,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5859.8,-999.25,-999.25,73.042,71.175,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.414,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5860.3,-999.25,-999.25,72.999,67.286,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.413,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5860.8,-999.25,-999.25,72.901,69.28,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.419,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5861.3,-999.25,-999.25,73.285,66.11,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.416,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5861.8,-999.25,-999.25,73.146,70.339,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.412,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5862.3,-999.25,-999.25,73.604,67.629,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.4,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5862.8,-999.25,-999.25,75.043,66.332,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.405,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5863.3,-999.25,-999.25,74.75,66.342,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.404,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5863.8,-999.25,-999.25,75.868,67.982,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.408,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5864.3,-999.25,-999.25,76.032,69.053,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.4,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5864.8,-999.25,-999.25,74.797,71.177,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.398,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5865.3,-999.25,-999.25,74.022,69.419,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.387,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5865.8,-999.25,-999.25,72.024,68.104,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.405,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5866.3,-999.25,-999.25,72.641,65.629,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5866.8,-999.25,-999.25,72.914,72.358,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.433,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5867.3,-999.25,-999.25,74.485,86.761,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.422,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5867.8,-999.25,-999.25,74.657,92.535,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.409,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5868.3,-999.25,-999.25,73.277,92.629,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.413,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5868.8,-999.25,-999.25,73.096,84.599,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.422,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5869.3,-999.25,-999.25,72.486,82.961,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.429,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5869.8,-999.25,-999.25,72.639,84.728,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.443,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5870.3,-999.25,-999.25,73.113,82.961,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5870.8,-999.25,-999.25,73.879,83.182,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5871.3,-999.25,-999.25,73.174,77.881,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.417,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5871.8,-999.25,-999.25,72.967,77.421,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.407,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5872.3,-999.25,-999.25,72.54,74.23,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.401,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5872.8,-999.25,-999.25,72.243,74.251,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.409,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5873.3,-999.25,-999.25,72.092,77.998,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.415,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5873.8,-999.25,-999.25,72.605,83.783,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.426,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5874.3,-999.25,-999.25,72.46,87.426,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.432,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5874.8,-999.25,-999.25,72.964,84.964,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.434,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5875.3,-999.25,-999.25,73.852,84.035,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.434,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5875.8,-999.25,-999.25,73.73,81.431,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.435,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5876.3,-999.25,-999.25,72.716,79.321,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.432,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5876.8,-999.25,-999.25,71.223,73.534,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.434,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5877.3,-999.25,-999.25,70.902,72.14,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.427,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5877.8,-999.25,-999.25,71.131,69.311,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.436,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5878.3,-999.25,-999.25,72.614,69.547,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.432,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5878.8,-999.25,-999.25,73.598,68.466,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.431,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5879.3,-999.25,-999.25,74.434,71.03,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.418,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5879.8,-999.25,-999.25,74.524,71.276,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.408,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5880.3,-999.25,-999.25,74.475,73.171,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5880.8,-999.25,-999.25,74.921,70.127,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.415,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
5881.3,-999.25,-999.25,75.515,72.815,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2.408,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
