DEPTH,CKH,CPOR,DT,GR,DT4P,DT4S,DTC,DTCO,DTSM,DTST,NPHI,PHIE,RHOB,PSW,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
6232.7,-999.25,-999.25,-999.25,47.969,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,38.93,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6233.2,-999.25,-999.25,-999.25,49.857,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,40.27,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6233.7,-999.25,-999.25,-999.25,46.066,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,35.17,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6234.2,-999.25,-999.25,-999.25,35.678,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,29.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6234.7,-999.25,-999.25,-999.25,26.942,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,26.6,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6235.2,-999.25,-999.25,-999.25,22.635,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,30.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6235.7,-999.25,-999.25,-999.25,22.871,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,38.38,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6236.2,-999.25,-999.25,-999.25,29.482,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,39.44,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6236.7,-999.25,-999.25,-999.25,37.04,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,33.43,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6237.2,-999.25,-999.25,-999.25,37.04,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.78,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6237.7,-999.25,-999.25,-999.25,40.346,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,26.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6238.2,-999.25,-999.25,-999.25,39.266,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,29.37,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6238.7,-999.25,-999.25,-999.25,38.558,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.16,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6239.2,-999.25,-999.25,-999.25,33.599,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.9,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6239.7,-999.25,-999.25,-999.25,28.731,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,25.76,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6240.2,-999.25,-999.25,-999.25,34.161,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.02,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6240.7,-999.25,-999.25,-999.25,40.064,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.15,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6241.2,-999.25,-999.25,-999.25,41.423,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,25.39,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6241.7,-999.25,-999.25,-999.25,38.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,24.37,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6242.2,-999.25,-999.25,-999.25,33.16,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,22.92,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6242.7,-999.25,-999.25,-999.25,30.457,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,22.68,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6243.2,-999.25,-999.25,-999.25,28.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,22.33,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6243.7,-999.25,-999.25,-999.25,28.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,20.83,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6244.2,-999.25,-999.25,-999.25,31.743,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,22.01,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6244.7,-999.25,-999.25,-999.25,34.429,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,23.75,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6245.2,-999.25,-999.25,-999.25,43.873,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,28.2,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6245.7,-999.25,-999.25,-999.25,48.595,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27.82,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
6246.2,-999.25,-999.25,-999.25,47.799,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,27,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
