DEPTH,CKH,CPOR,DT,DTSM,GR,NPHI,PHIE,RHOB,RT,RXO,SW,TEMP,VCL,VDOL,VLIM
3452.92,-999.25,-999.25,-999.25,-999.25,13.582,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3453.42,-999.25,-999.25,-999.25,-999.25,12.035,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3453.92,-999.25,-999.25,-999.25,-999.25,11.028,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3454.42,-999.25,-999.25,-999.25,-999.25,11.844,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3454.92,-999.25,-999.25,-999.25,-999.25,13.083,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3455.42,-999.25,-999.25,-999.25,-999.25,13.386,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3455.92,-999.25,-999.25,-999.25,-999.25,13.196,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3456.42,-999.25,-999.25,-999.25,-999.25,13.201,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3456.92,-999.25,-999.25,-999.25,-999.25,13.575,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3457.42,-999.25,-999.25,-999.25,-999.25,14.027,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3457.92,-999.25,-999.25,-999.25,-999.25,14.633,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3458.42,-999.25,-999.25,-999.25,-999.25,15.175,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3458.92,-999.25,-999.25,-999.25,-999.25,14.735,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3459.42,-999.25,-999.25,-999.25,-999.25,13.111,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3459.92,-999.25,-999.25,-999.25,-999.25,12.17,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3460.42,-999.25,-999.25,-999.25,-999.25,12.08,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3460.92,-999.25,-999.25,-999.25,-999.25,11.801,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3461.42,-999.25,-999.25,-999.25,-999.25,12.074,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3461.92,-999.25,-999.25,-999.25,-999.25,12.387,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3462.42,-999.25,-999.25,-999.25,-999.25,11.932,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3462.92,-999.25,-999.25,-999.25,-999.25,11.508,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3463.42,-999.25,-999.25,-999.25,-999.25,11.263,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3463.92,-999.25,-999.25,-999.25,-999.25,10.581,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3464.42,-999.25,-999.25,-999.25,-999.25,10.556,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3464.92,-999.25,-999.25,-999.25,-999.25,11.165,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3465.42,-999.25,-999.25,-999.25,-999.25,11.057,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3465.92,-999.25,-999.25,-999.25,-999.25,10.498,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3466.42,-999.25,-999.25,-999.25,-999.25,10.365,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3466.92,-999.25,-999.25,-999.25,-999.25,10.505,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3467.42,-999.25,-999.25,-999.25,-999.25,11.676,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3467.92,-999.25,-999.25,-999.25,-999.25,13.968,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3468.42,-999.25,-999.25,-999.25,-999.25,15.653,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3468.92,-999.25,-999.25,-999.25,-999.25,15.437,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3469.42,-999.25,-999.25,-999.25,-999.25,14.266,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3469.92,-999.25,-999.25,-999.25,-999.25,13.77,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3470.42,-999.25,-999.25,-999.25,-999.25,14.337,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3470.92,-999.25,-999.25,-999.25,-999.25,15.005,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3471.42,-999.25,-999.25,-999.25,-999.25,14.687,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3471.92,-999.25,-999.25,-999.25,-999.25,13.882,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3472.42,-999.25,-999.25,-999.25,-999.25,13.829,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3472.92,-999.25,-999.25,-999.25,-999.25,14.638,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3473.42,-999.25,-999.25,-999.25,-999.25,15.271,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3473.92,-999.25,-999.25,-999.25,-999.25,15.208,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3474.42,-999.25,-999.25,-999.25,-999.25,14.865,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3474.92,-999.25,-999.25,-999.25,-999.25,14.813,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3475.42,-999.25,-999.25,-999.25,-999.25,14.666,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3475.92,-999.25,-999.25,-999.25,-999.25,13.403,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3476.42,-999.25,-999.25,-999.25,-999.25,11.441,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3476.92,-999.25,-999.25,-999.25,-999.25,9.896,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3477.42,-999.25,-999.25,-999.25,-999.25,9.123,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3477.92,-999.25,-999.25,-999.25,-999.25,9.633,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3478.42,-999.25,-999.25,-999.25,-999.25,11.307,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3478.92,-999.25,-999.25,-999.25,-999.25,12.399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3479.42,-999.25,-999.25,-999.25,-999.25,12.726,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3479.92,-999.25,-999.25,-999.25,-999.25,13.599,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3480.42,-999.25,-999.25,-999.25,-999.25,14.656,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3480.92,-999.25,-999.25,-999.25,-999.25,14.837,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3481.42,-999.25,-999.25,-999.25,-999.25,13.956,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3481.92,-999.25,-999.25,-999.25,-999.25,12.342,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3482.42,-999.25,-999.25,-999.25,-999.25,11.549,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3482.92,-999.25,-999.25,-999.25,-999.25,12.369,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3483.42,-999.25,-999.25,-999.25,-999.25,12.856,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3483.92,-999.25,-999.25,-999.25,-999.25,12.419,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3484.42,-999.25,-999.25,-999.25,-999.25,12.803,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3484.92,-999.25,-999.25,-999.25,-999.25,14.178,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3485.42,-999.25,-999.25,-999.25,-999.25,15.06,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3485.92,-999.25,-999.25,-999.25,-999.25,14.433,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3486.42,-999.25,-999.25,-999.25,-999.25,12.878,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3486.92,-999.25,-999.25,-999.25,-999.25,12.374,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3487.42,-999.25,-999.25,-999.25,-999.25,13.205,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3487.92,-999.25,-999.25,-999.25,-999.25,13.899,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3488.42,-999.25,-999.25,-999.25,-999.25,14.504,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3488.92,-999.25,-999.25,-999.25,-999.25,15.014,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3489.42,-999.25,-999.25,-999.25,-999.25,14.741,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3489.92,-999.25,-999.25,-999.25,-999.25,14.389,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3490.42,-999.25,-999.25,-999.25,-999.25,14.643,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3490.92,-999.25,-999.25,-999.25,-999.25,13.797,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3491.42,-999.25,-999.25,-999.25,-999.25,11.468,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3491.92,-999.25,-999.25,-999.25,-999.25,10.028,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3492.42,-999.25,-999.25,-999.25,-999.25,10.923,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3492.92,-999.25,-999.25,-999.25,-999.25,12.52,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3493.42,-999.25,-999.25,-999.25,-999.25,13.377,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3493.92,-999.25,-999.25,-999.25,-999.25,13.519,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3494.42,-999.25,-999.25,-999.25,-999.25,12.909,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3494.92,-999.25,-999.25,-999.25,-999.25,11.875,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3495.42,-999.25,-999.25,-999.25,-999.25,11.99,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3495.92,-999.25,-999.25,-999.25,-999.25,13.087,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3496.42,-999.25,-999.25,-999.25,-999.25,12.857,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3496.92,-999.25,-999.25,-999.25,-999.25,11.003,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3497.42,-999.25,-999.25,-999.25,-999.25,10.242,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3497.92,-999.25,-999.25,-999.25,-999.25,12.409,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3498.42,-999.25,-999.25,-999.25,-999.25,14.962,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3498.92,-999.25,-999.25,-999.25,-999.25,14.543,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3499.42,-999.25,-999.25,-999.25,-999.25,12.661,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3499.92,-999.25,-999.25,-999.25,-999.25,12.764,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3500.42,-999.25,-999.25,-999.25,-999.25,13.568,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3500.92,-999.25,-999.25,-999.25,-999.25,13.021,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3501.42,-999.25,-999.25,-999.25,-999.25,11.955,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3501.92,-999.25,-999.25,-999.25,-999.25,11.282,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3502.42,-999.25,-999.25,-999.25,-999.25,11.074,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3502.92,-999.25,-999.25,-999.25,-999.25,11.522,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3503.42,-999.25,-999.25,-999.25,-999.25,11.666,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3503.92,-999.25,-999.25,-999.25,-999.25,10.883,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3504.42,-999.25,-999.25,-999.25,-999.25,9.799,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3504.92,-999.25,-999.25,-999.25,-999.25,9.621,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3505.42,-999.25,-999.25,-999.25,-999.25,11.725,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3505.92,-999.25,-999.25,-999.25,-999.25,16.428,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3506.42,-999.25,-999.25,-999.25,-999.25,21.081,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3506.92,-999.25,-999.25,-999.25,-999.25,21.94,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3507.42,-999.25,-999.25,-999.25,-999.25,19.367,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3507.92,-999.25,-999.25,-999.25,-999.25,16.97,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3508.42,-999.25,-999.25,-999.25,-999.25,16.03,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3508.92,-999.25,-999.25,-999.25,-999.25,14.961,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3509.42,-999.25,-999.25,-999.25,-999.25,13.765,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3509.92,-999.25,-999.25,-999.25,-999.25,13.305,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3510.42,-999.25,-999.25,-999.25,-999.25,12.937,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3510.92,-999.25,-999.25,-999.25,-999.25,12.307,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3511.42,-999.25,-999.25,-999.25,-999.25,12.746,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3511.92,-999.25,-999.25,-999.25,-999.25,14.476,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3512.42,-999.25,-999.25,-999.25,-999.25,15.772,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3512.92,-999.25,-999.25,-999.25,-999.25,15.444,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3513.42,-999.25,-999.25,-999.25,-999.25,14.702,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3513.92,-999.25,-999.25,-999.25,-999.25,15.251,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3514.42,-999.25,-999.25,-999.25,-999.25,16.149,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3514.92,-999.25,-999.25,-999.25,-999.25,15.259,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3515.42,-999.25,-999.25,-999.25,-999.25,12.927,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3515.92,-999.25,-999.25,-999.25,-999.25,11.467,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3516.42,-999.25,-999.25,-999.25,-999.25,12.108,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3516.92,-999.25,-999.25,-999.25,-999.25,14.046,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3517.42,-999.25,-999.25,-999.25,-999.25,15.239,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3517.92,-999.25,-999.25,-999.25,-999.25,14.328,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3518.42,-999.25,-999.25,-999.25,-999.25,12.679,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3518.92,-999.25,-999.25,-999.25,-999.25,12.065,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3519.42,-999.25,-999.25,-999.25,-999.25,12.761,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3519.92,-999.25,-999.25,-999.25,-999.25,13.703,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3520.42,-999.25,-999.25,-999.25,-999.25,14.368,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3520.92,-999.25,-999.25,-999.25,-999.25,14.742,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3521.42,-999.25,-999.25,-999.25,-999.25,15.593,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3521.92,-999.25,-999.25,-999.25,-999.25,18.175,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3522.42,-999.25,-999.25,-999.25,-999.25,22.453,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3522.92,-999.25,-999.25,-999.25,-999.25,25.002,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3523.42,-999.25,-999.25,-999.25,-999.25,22.724,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3523.92,-999.25,-999.25,-999.25,-999.25,18.339,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3524.42,-999.25,-999.25,-999.25,-999.25,15.877,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3524.92,-999.25,-999.25,-999.25,-999.25,14.925,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3525.42,-999.25,-999.25,-999.25,-999.25,13.78,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3525.92,-999.25,-999.25,-999.25,-999.25,13.327,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3526.42,-999.25,-999.25,-999.25,-999.25,14.101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3526.92,-999.25,-999.25,-999.25,-999.25,14.627,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3527.42,-999.25,-999.25,-999.25,-999.25,13.948,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3527.92,-999.25,-999.25,-999.25,-999.25,13.455,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3528.42,-999.25,-999.25,-999.25,-999.25,14.538,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3528.92,-999.25,-999.25,-999.25,-999.25,16.005,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3529.42,-999.25,-999.25,-999.25,-999.25,15.962,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3529.92,-999.25,-999.25,-999.25,-999.25,14.792,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3530.42,-999.25,-999.25,-999.25,-999.25,13.913,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3530.92,-999.25,-999.25,-999.25,-999.25,12.812,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3531.42,-999.25,-999.25,-999.25,-999.25,11.416,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3531.92,-999.25,-999.25,-999.25,-999.25,10.649,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3532.42,-999.25,-999.25,-999.25,-999.25,10.416,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3532.92,-999.25,-999.25,-999.25,-999.25,10.359,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3533.42,-999.25,-999.25,-999.25,-999.25,10.505,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3533.92,-999.25,-999.25,-999.25,-999.25,10.228,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3534.42,-999.25,-999.25,-999.25,-999.25,9.773,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3534.92,-999.25,-999.25,-999.25,-999.25,10.738,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3535.42,-999.25,-999.25,-999.25,-999.25,12.48,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3535.92,-999.25,-999.25,-999.25,-999.25,13.411,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3536.42,-999.25,-999.25,-999.25,-999.25,13.026,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3536.92,-999.25,-999.25,-999.25,-999.25,12.335,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3537.42,-999.25,-999.25,-999.25,-999.25,12.101,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3537.92,-999.25,-999.25,-999.25,-999.25,11.775,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3538.42,-999.25,-999.25,-999.25,-999.25,11.256,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3538.92,-999.25,-999.25,-999.25,-999.25,11.341,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3539.42,-999.25,-999.25,-999.25,-999.25,11.748,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3539.92,-999.25,-999.25,-999.25,-999.25,11.031,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
3540.42,-999.25,-999.25,-999.25,-999.25,10.192,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25
